highway,km_start,km_end,segment_id,accident_count,state,primary_city,deaths,injuries,center_latitude,center_longitude,avg_severity,top_cause,top_accident_type,top_weather,avg_hour,accidents_per_km,deaths_per_km,risk_score,danger_rank,risk_category,segment_label
0,0.0,10.0,BR0_km0,124,RJ,RIO DE JANEIRO,0,48,-17.343777583870967,-47.467381640161285,2.0904377880184333,Reação tardia ou ineficiente do condutor,Colisão traseira,Céu Claro,13.274193548387096,12.4,0.0,386.947562006901,76.0,,BR-0 km 0-10 (RJ)
10,0.0,10.0,BR10_km0,5,PA,DOM ELISEU,2,4,-4.3841692000000005,-47.5361504,13.8,Ausência de reação do condutor,Colisão frontal,Céu Claro,17.2,0.5,0.2,66.11143185574406,1903.0,alto,BR-10 km 0-10 (PA)
10,10.0,20.0,BR10_km10,14,PA,DOM ELISEU,1,19,-4.302759738571429,-47.55385629285714,15.714285714285714,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,15.571428571428571,1.4,0.1,100.6870428748357,1032.0,extremo,BR-10 km 10-20 (PA)
10,20.0,30.0,BR10_km20,7,PA,DOM ELISEU,0,6,-4.241104304285714,-47.554864290000005,7.619047619047619,Ausência de reação do condutor,Colisão lateral sentido oposto,Céu Claro,7.857142857142857,0.7,0.0,49.4667250939353,2334.0,medio,BR-10 km 20-30 (PA)
10,30.0,40.0,BR10_km30,6,PA,DOM ELISEU,3,6,-5.217805216666666,-47.51310061666667,41.666666666666664,Ausência de reação do condutor,Colisão traseira,Céu Claro,15.666666666666666,0.6,0.3,171.79013905444063,332.0,,BR-10 km 30-40 (PA)
10,40.0,50.0,BR10_km40,2,MA,CAROLINA,2,2,-7.2855681,-47.4552459,43.333333333333336,Condutor Dormindo,Colisão frontal,Céu Claro,5.5,0.2,0.2,165.69386082882204,347.0,,BR-10 km 40-50 (MA)
10,50.0,60.0,BR10_km50,4,PA,ULIANOPOLIS,3,1,-3.9700292875,-47.542002530000005,25.625000000000004,Ausência de reação do condutor,Colisão frontal,Céu Claro,12.75,0.4,0.3,106.59905909730573,924.0,extremo,BR-10 km 50-60 (PA)
10,60.0,70.0,BR10_km60,1,PA,ULIANOPOLIS,0,0,-3.853705,-47.522711,0.0,Demais falhas mecânicas ou elétricas,Incêndio,Ignorado,19.0,0.1,0.0,3.0584631574991072,3215.5,baixo,BR-10 km 60-70 (PA)
10,70.0,80.0,BR10_km70,2,PA,RONDON DO PARA,1,1,-4.17627659,-47.678332170000004,32.5,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,17.5,0.2,0.1,125.79962720036609,634.5,extremo,BR-10 km 70-80 (PA)
10,80.0,90.0,BR10_km80,2,PA,ULIANOPOLIS,0,3,-3.762493,-47.5007645,2.111111111111111,Pista esburacada,Colisão traseira,Céu Claro,8.5,0.2,0.0,13.891187227210146,3129.0,baixo,BR-10 km 80-90 (PA)
10,100.0,110.0,BR10_km100,3,MA,ESTREITO,3,2,-5.867201573333333,-47.48468650666666,30.0,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Céu Claro,19.0,0.3,0.3,119.65172875129844,706.0,extremo,BR-10 km 100-110 (MA)
10,110.0,120.0,BR10_km110,4,PA,PARAGOMINAS,0,7,-3.4363775199999997,-47.4583064425,10.0,Animais na Pista,Atropelamento de Animal,Céu Claro,11.5,0.4,0.0,49.05929905626346,2343.0,medio,BR-10 km 110-120 (PA)
10,120.0,130.0,BR10_km120,2,PA,PARAGOMINAS,1,10,-3.356677,-47.4524765,29.285714285714285,Manobra de mudança de faixa,Saída de leito carroçável,Céu Claro,14.5,0.2,0.1,113.96287656335167,764.0,extremo,BR-10 km 120-130 (PA)
10,130.0,140.0,BR10_km130,6,MA,ESTREITO,2,13,-4.898934218333333,-47.45030201833333,20.083333333333332,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,11.333333333333334,0.6,0.2,92.3085505177476,1196.0,extremo,BR-10 km 130-140 (MA)
10,140.0,150.0,BR10_km140,3,MA,PORTO FRANCO,2,3,-6.457903093333333,-47.348955356666664,31.111111111111114,Ausência de reação do condutor,Atropelamento de Pedestre,Céu Claro,7.666666666666667,0.3,0.2,123.74344502088367,657.0,extremo,BR-10 km 140-150 (MA)
10,150.0,160.0,BR10_km150,2,MA,PARAGOMINAS,1,1,-4.731297475,-47.430216095,27.5,Ausência de reação do condutor,Tombamento,Céu Claro,15.0,0.2,0.1,107.38690398723257,905.0,extremo,BR-10 km 150-160 (MA)
10,160.0,170.0,BR10_km160,9,PA,PARAGOMINAS,7,4,-4.096817455555556,-47.42650750333333,36.48148148148148,Ausência de reação do condutor,Colisão frontal,Céu Claro,13.555555555555555,0.9,0.7,161.8708526022069,369.0,,BR-10 km 160-170 (PA)
10,170.0,180.0,BR10_km170,5,MA,CAMPESTRE DO MARANHAO,1,8,-4.862222581999999,-47.392042222,10.261904761904763,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,12.8,0.5,0.1,53.082238191593376,2251.0,medio,BR-10 km 170-180 (MA)
10,180.0,190.0,BR10_km180,1,PA,IPIXUNA DO PARA,0,1,-2.794231,-47.451556,30.0,Condutor Dormindo,Saída de leito carroçável,Céu Claro,22.0,0.1,0.0,113.53480243630023,788.5,extremo,BR-10 km 180-190 (PA)
10,190.0,200.0,BR10_km190,2,MA,IPIXUNA DO PARA,0,1,-4.3639715,-47.4218965,7.5,Manobra de mudança de faixa,Colisão lateral sentido oposto,Céu Claro,4.5,0.2,0.0,33.736011134698494,2760.5,baixo,BR-10 km 190-200 (MA)
10,200.0,210.0,BR10_km200,5,PA,IPIXUNA DO PARA,3,6,-3.9125905860000003,-47.445097128,39.6,Ausência de reação do condutor,Colisão frontal,Céu Claro,10.4,0.5,0.3,161.12108363551303,371.0,,BR-10 km 200-210 (PA)
10,210.0,220.0,BR10_km210,6,PA,IPIXUNA DO PARA,1,6,-2.550793155,-47.496320526666665,21.11111111111111,Manobra de mudança de faixa,Colisão traseira,Céu Claro,17.0,0.6,0.1,96.09338806711395,1113.5,extremo,BR-10 km 210-220 (PA)
10,220.0,230.0,BR10_km220,5,PA,IPIXUNA DO PARA,1,7,-3.8087208000000006,-47.446511199999996,14.776190476190475,Condutor deixou de manter distância do veículo da frente,Colisão lateral sentido oposto,Céu Claro,12.0,0.5,0.1,69.70629686402249,1802.0,alto,BR-10 km 220-230 (PA)
10,230.0,240.0,BR10_km230,8,MA,GOVERNADOR EDISON LOBAO,3,7,-4.831303325,-47.4311021875,20.833333333333332,Transitar na contramão,Colisão frontal,Céu Claro,13.875,0.8,0.3,101.18738531471585,1022.0,extremo,BR-10 km 230-240 (MA)
10,240.0,250.0,BR10_km240,15,MA,IMPERATRIZ,3,13,-5.350833494666667,-47.452198604,15.055555555555555,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,14.4,1.5,0.3,101.31970281536644,1017.0,extremo,BR-10 km 240-250 (MA)
10,250.0,260.0,BR10_km250,53,MA,IMPERATRIZ,1,53,-5.446563336226415,-47.471558969433964,9.323899371069183,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,12.962264150943396,5.3,0.1,196.434223024774,243.0,,BR-10 km 250-260 (MA)
10,260.0,270.0,BR10_km260,13,MA,IMPERATRIZ,2,54,-4.160546010769231,-47.50654208461538,18.547529706066292,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Céu Claro,12.76923076923077,1.3,0.2,108.06212720052247,888.0,extremo,BR-10 km 260-270 (MA)
10,270.0,280.0,BR10_km270,7,MA,IMPERATRIZ,1,5,-4.864845794285714,-47.49216509142857,9.61904761904762,Ausência de reação do condutor,Colisão traseira,Céu Claro,13.428571428571429,0.7,0.1,56.831814379188714,2176.0,medio,BR-10 km 270-280 (MA)
10,280.0,290.0,BR10_km280,3,PA,MAE DO RIO,0,3,-3.0570579999999996,-47.519128333333335,5.0,Manobra de mudança de faixa,Colisão com objeto,Céu Claro,14.0,0.3,0.0,27.58811268563084,2899.5,baixo,BR-10 km 280-290 (PA)
10,290.0,300.0,BR10_km290,7,MA,SAO FRANCISCO DO BREJAO,2,12,-4.213796138571429,-47.530655547142864,13.571428571428571,Transitar na contramão,Tombamento,Céu Claro,13.0,0.7,0.2,71.38663368099901,1741.0,alto,BR-10 km 290-300 (MA)
10,300.0,310.0,BR10_km300,7,MA,CIDELANDIA,4,5,-4.1176338871428575,-47.53755870142857,19.79591836734694,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Céu Claro,17.714285714285715,0.7,0.4,94.30859523204279,1151.0,extremo,BR-10 km 300-310 (MA)
10,310.0,320.0,BR10_km310,15,MA,ACAILANDIA,5,20,-4.317293369333333,-47.513009316,23.22222222222222,Reação tardia ou ineficiente do condutor,Colisão frontal,Céu Claro,8.866666666666667,1.5,0.5,131.39381739681784,564.0,extremo,BR-10 km 310-320 (MA)
10,320.0,330.0,BR10_km320,13,MA,ACAILANDIA,3,12,-3.3879492392307693,-47.49740812692308,15.8974358974359,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Céu Claro,11.076923076923077,1.3,0.3,98.30303844309242,1067.0,extremo,BR-10 km 320-330 (MA)
10,330.0,340.0,BR10_km330,3,PA,SAO MIGUEL DO GUAMA,0,7,-1.5094000166666668,-47.52274706666666,6.111111111111111,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Céu Claro,11.666666666666666,0.3,0.0,31.679828955216067,2818.0,baixo,BR-10 km 330-340 (PA)
10,340.0,350.0,BR10_km340,4,MA,ACAILANDIA,1,6,-3.11563855,-47.5103886,13.749999999999998,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Céu Claro,13.5,0.4,0.1,62.868841466113594,2000.0,alto,BR-10 km 340-350 (MA)
10,350.0,360.0,BR10_km350,13,PA,SANTA MARIA DO PARA,1,10,-1.6087776384615384,-47.568455411538466,9.102564102564104,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,14.692307692307692,1.3,0.1,73.28061971755199,1691.0,alto,BR-10 km 350-360 (PA)
10,370.0,380.0,BR10_km370,1,MA,ITINGA DO MARANHAO,0,1,-4.458554,-47.526162,15.0,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,15.0,0.1,0.0,58.296632796899665,2125.5,medio,BR-10 km 370-380 (MA)
10,450.0,460.0,BR10_km450,44,TO,PALMAS,2,58,-10.287041311818182,-48.29359791181818,10.11634199134199,Ausência de reação do condutor,Colisão traseira,Céu Claro,14.159090909090908,4.4,0.2,171.82625993315673,331.0,,BR-10 km 450-460 (TO)
10,460.0,470.0,BR10_km460,23,TO,PALMAS,2,22,-10.24725537826087,-48.30736272956521,13.043478260869565,Ausência de reação do condutor,Colisão traseira,Céu Claro,14.043478260869565,2.3,0.2,118.37784361326254,718.0,extremo,BR-10 km 460-470 (TO)
10,470.0,480.0,BR10_km470,7,TO,PALMAS,1,7,-10.23671498857143,-48.21441093714286,20.11904761904762,Ausência de reação do condutor,Saída de leito carroçável,Céu Claro,12.857142857142858,0.7,0.1,95.4985331267691,1120.0,extremo,BR-10 km 470-480 (TO)
10,480.0,490.0,BR10_km480,2,TO,PALMAS,0,2,-10.214518325,-48.156801525000006,7.5,Avarias e/ou desgaste excessivo no pneu,Colisão frontal,Céu Claro,19.5,0.2,0.0,33.736011134698494,2760.5,baixo,BR-10 km 480-490 (TO)
10,490.0,500.0,BR10_km490,3,TO,APARECIDA DO RIO NEGRO,0,4,-10.128300506666667,-48.17360720666667,6.666666666666667,Ausência de reação do condutor,Colisão transversal,Céu Claro,10.0,0.3,0.0,33.725687090008684,2781.0,baixo,BR-10 km 490-500 (TO)
10,500.0,510.0,BR10_km500,1,TO,APARECIDA DO RIO NEGRO,0,2,-10.07058385,-48.15117229,5.0,Animais na Pista,Atropelamento de Animal,Céu Claro,21.0,0.1,0.0,21.471186370632626,3015.0,baixo,BR-10 km 500-510 (TO)
10,510.0,520.0,BR10_km510,1,TO,APARECIDA DO RIO NEGRO,0,1,-10.02217,-48.09647,3.333333333333333,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Ignorado,18.0,0.1,0.0,15.333611966254786,3096.0,baixo,BR-10 km 510-520 (TO)
10,520.0,530.0,BR10_km520,1,TO,APARECIDA DO RIO NEGRO,0,1,-9.997115,-48.0496,3.333333333333333,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Céu Claro,8.0,0.1,0.0,15.333611966254786,3096.0,baixo,BR-10 km 520-530 (TO)
20,0.0,10.0,BR20_km0,131,DF,BRASILIA,4,132,-15.531298443052673,-47.62606099614504,7.263722282806252,Ausência de reação do condutor,Colisão lateral mesmo sentido,Céu Claro,11.748091603053435,13.1,0.4,427.4076552104594,65.0,,BR-20 km 0-10 (DF)
20,10.0,20.0,BR20_km10,93,DF,BRASILIA,3,86,-15.513548985376344,-47.6167719772043,7.872247823860727,Ausência de reação do condutor,Colisão lateral mesmo sentido,Céu Claro,11.0,9.3,0.3,313.42697769660504,125.0,,BR-20 km 10-20 (DF)
20,20.0,30.0,BR20_km20,39,DF,BRASILIA,3,32,-15.500800583846154,-47.5397623074359,10.05982905982906,Ausência de reação do condutor,Saída de leito carroçável,Céu Claro,13.41025641025641,3.9,0.3,156.32583275247913,402.0,,BR-20 km 20-30 (DF)
20,30.0,40.0,BR20_km30,16,DF,BRASILIA,1,19,-15.439861088125,-47.360539805,8.092261904761905,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Céu Claro,11.0,1.6,0.1,78.73552624409884,1531.0,alto,BR-20 km 30-40 (DF)
20,40.0,50.0,BR20_km40,13,DF,BRASILIA,1,16,-15.331161396153846,-47.248756936153846,6.777360850531583,Condutor Dormindo,Saída de leito carroçável,Céu Claro,12.692307692307692,1.3,0.1,64.71795493876144,1938.0,alto,BR-20 km 40-50 (DF)
20,50.0,60.0,BR20_km50,16,DF,BRASILIA,4,22,-15.386427789375,-47.274580703125,11.645833333333332,Ausência de reação do condutor,Saída de leito carroçável,Céu Claro,12.4375,1.6,0.4,91.82171167057587,1203.0,extremo,BR-20 km 50-60 (DF)
20,60.0,70.0,BR20_km60,7,GO,FORMOSA,1,7,-13.966135324285714,-46.198682657142854,6.952380952380953,Ausência de reação do condutor,Colisão traseira,Céu Claro,9.285714285714286,0.7,0.1,47.01169533218417,2388.0,medio,BR-20 km 60-70 (GO)
20,70.0,80.0,BR20_km70,4,BA,SAO DESIDERIO,1,5,-11.94193394,-44.893801374999995,14.583333333333334,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,9.75,0.4,0.1,65.93762866830252,1912.0,alto,BR-20 km 70-80 (BA)
20,80.0,90.0,BR20_km80,9,GO,VILA BOA,4,8,-12.823721722222222,-45.441728499999996,20.74074074074074,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Céu Claro,15.88888888888889,0.9,0.4,103.90487211641619,966.0,extremo,BR-20 km 80-90 (GO)
20,90.0,100.0,BR20_km90,5,GO,VILA BOA,0,4,-14.6041978,-46.8132642,7.238095238095238,Ausência de reação do condutor,Colisão com objeto,Céu Claro,8.6,0.5,0.0,41.946924629365014,2505.0,medio,BR-20 km 90-100 (GO)
20,100.0,110.0,BR20_km100,3,GO,FLORES DE GOIAS,0,4,-14.282917196666666,-46.636619419999995,6.666666666666667,Chuva,Incêndio,Céu Claro,11.0,0.3,0.0,33.725687090008684,2781.0,baixo,BR-20 km 100-110 (GO)
20,110.0,120.0,BR20_km110,3,GO,FLORES DE GOIAS,2,3,-14.884841333333334,-46.865519,25.555555555555554,Ausência de reação do condutor,Colisão frontal,Chuva,9.0,0.3,0.2,103.28486367295751,978.0,extremo,BR-20 km 110-120 (GO)
20,120.0,130.0,BR20_km120,4,GO,FLORES DE GOIAS,3,2,-12.6110681225,-45.186168615,17.083333333333332,Ultrapassagem Indevida,Colisão frontal,Céu Claro,11.5,0.4,0.3,75.14399027486928,1640.0,alto,BR-20 km 120-130 (GO)
20,130.0,140.0,BR20_km130,9,BA,SAO DESIDERIO,3,8,-12.670628281111112,-45.55735437888889,14.629629629629628,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Céu Claro,11.222222222222221,0.9,0.3,81.40043263369743,1448.0,extremo,BR-20 km 130-140 (BA)
20,140.0,150.0,BR20_km140,8,BA,SAO DESIDERIO,1,5,-13.390049295,-46.17611068,7.604166666666667,Reação tardia ou ineficiente do condutor,Colisão transversal,Céu Claro,11.25,0.8,0.1,52.47038847996676,2258.0,medio,BR-20 km 140-150 (BA)
20,150.0,160.0,BR20_km150,6,GO,ALVORADA DO NORTE,4,10,-12.793590954999999,-45.413652973333335,13.213818860877685,Conversão proibida,Colisão frontal,Céu Claro,8.166666666666666,0.6,0.4,67.01125679975945,1878.0,alto,BR-20 km 150-160 (GO)
20,160.0,170.0,BR20_km160,1,GO,ALVORADA DO NORTE,0,7,-14.593,-46.592,14.444444444444445,Ultrapassagem Indevida,Colisão frontal,Céu Claro,18.0,0.1,0.0,56.250774662107055,2192.0,medio,BR-20 km 160-170 (GO)
20,170.0,180.0,BR20_km170,9,BA,ALVORADA DO NORTE,3,7,-12.273534316666666,-45.32142099,23.333333333333332,Reação tardia ou ineficiente do condutor,Colisão frontal,Céu Claro,12.11111111111111,0.9,0.3,113.45221007878172,813.0,extremo,BR-20 km 170-180 (BA)
20,180.0,190.0,BR20_km180,10,GO,SIMOLANDIA,0,6,-13.824162544,-46.292902497,3.5,Ausência de reação do condutor,Saída de leito carroçável,Céu Claro,17.7,1.0,0.0,43.47353782418453,2467.0,medio,BR-20 km 180-190 (GO)
20,190.0,200.0,BR20_km190,9,GO,POSSE,0,6,-13.675346915555556,-46.24127257777778,7.880952380952381,Demais falhas mecânicas ou elétricas,Colisão frontal,Céu Claro,10.222222222222221,0.9,0.0,56.54812738676432,2184.0,medio,BR-20 km 190-200 (GO)
20,200.0,210.0,BR20_km200,19,CE,BOA VIAGEM,0,26,-9.11899409736842,-42.78739375526316,10.380116959064328,Manobra de mudança de faixa,Colisão frontal,Céu Claro,12.842105263157896,1.9,0.0,96.33604408992396,1110.0,extremo,BR-20 km 200-210 (CE)
20,210.0,220.0,BR20_km210,7,GO,POSSE,2,11,-11.63784058,-44.46219672428572,14.877551020408163,Pista esburacada,Colisão frontal,Céu Claro,13.714285714285714,0.7,0.2,76.19648790810328,1614.0,alto,BR-20 km 210-220 (GO)
20,220.0,230.0,BR20_km220,3,GO,POSSE,0,4,-14.242562083333333,-46.43124733333334,4.166666666666667,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,11.333333333333334,0.3,0.0,24.51932548344192,2965.0,baixo,BR-20 km 220-230 (GO)
20,230.0,240.0,BR20_km230,4,GO,GUARANI DE GOIAS,0,3,-11.853033755,-44.648607915,2.9166666666666665,Demais falhas mecânicas ou elétricas,Incêndio,Céu Claro,10.5,0.4,0.0,22.97460783765765,2974.0,baixo,BR-20 km 230-240 (GO)
20,240.0,250.0,BR20_km240,4,GO,CIPO,2,3,-11.09773532,-42.689678365,26.875,Ausência de reação do condutor,Colisão frontal,Céu Claro,7.25,0.4,0.2,111.20223990058909,842.0,extremo,BR-20 km 240-250 (GO)
20,250.0,260.0,BR20_km250,5,CE,ITATIRA,2,1,-6.5845739100000005,-40.817798124,17.166666666666668,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Céu Claro,15.2,0.5,0.2,78.50933215258729,1539.0,alto,BR-20 km 250-260 (CE)
20,270.0,280.0,BR20_km270,1,CE,CANINDE,0,2,-4.64165494,-39.38914084,20.0,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,16.0,0.1,0.0,76.70935601003318,1586.5,alto,BR-20 km 270-280 (CE)
20,280.0,290.0,BR20_km280,1,CE,CANINDE,0,1,-4.512107,-39.366897,15.0,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Céu Claro,5.0,0.1,0.0,58.296632796899665,2125.5,medio,BR-20 km 280-290 (CE)
20,290.0,300.0,BR20_km290,1,CE,CANINDE,0,2,-4.3332877,-39.2869896,6.666666666666666,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Nublado,9.0,0.1,0.0,27.608760775010467,2885.0,baixo,BR-20 km 290-300 (CE)
20,300.0,310.0,BR20_km300,7,CE,CANINDE,1,7,-4.364524634285714,-39.302467678571425,23.142857142857142,Animais na Pista,Colisão transversal,Céu Claro,13.0,0.7,0.1,106.63384668899747,923.0,extremo,BR-20 km 300-310 (CE)
20,310.0,320.0,BR20_km310,10,CE,CANINDE,2,4,-4.306566965,-39.262276848,10.416666666666666,Transitar na contramão,Colisão lateral sentido oposto,Céu Claro,10.6,1.0,0.2,68.94447160235256,1820.0,alto,BR-20 km 310-320 (CE)
20,320.0,330.0,BR20_km320,5,CE,CARIDADE,0,8,-4.230022,-39.1987732,11.0,Animais na Pista,Colisão transversal,Céu Claro,9.2,0.5,0.0,55.80030685638927,2201.5,medio,BR-20 km 320-330 (CE)
20,330.0,340.0,BR20_km330,4,CE,CARIDADE,0,7,-4.1624521925,-39.1441383325,12.5,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Céu Claro,10.25,0.4,0.0,58.26566066283023,2146.5,medio,BR-20 km 330-340 (CE)
20,340.0,350.0,BR20_km340,4,CE,CARIDADE,0,2,-4.1212583475,-39.072630402499996,6.25,Ausência de sinalização,Colisão traseira,Céu Claro,15.5,0.4,0.0,35.24975664641333,2725.0,baixo,BR-20 km 340-350 (CE)
20,350.0,360.0,BR20_km350,6,CE,CARIDADE,0,4,-4.048893606666667,-39.01027935333334,8.055555555555555,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Céu Claro,11.666666666666666,0.6,0.0,48.01572189948753,2360.5,medio,BR-20 km 350-360 (CE)
20,360.0,370.0,BR20_km360,2,CE,MARANGUAPE,0,2,-4.023599545,-38.985092449999996,17.5,Animais na Pista,Atropelamento de Animal,Céu Claro,17.5,0.2,0.0,70.56145756096552,1766.5,alto,BR-20 km 360-370 (CE)
20,370.0,380.0,BR20_km370,5,CE,CAUCAIA,0,8,-4.600571462,-39.388601782,11.8,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Céu Claro,18.6,0.5,0.0,58.74634257049064,2102.0,medio,BR-20 km 370-380 (CE)
20,380.0,390.0,BR20_km380,4,CE,CAUCAIA,1,1,-3.878114445,-38.8123505425,13.75,Demais falhas mecânicas ou elétricas,Colisão frontal,Céu Claro,9.0,0.4,0.1,62.86884146611361,1998.0,alto,BR-20 km 380-390 (CE)
20,390.0,400.0,BR20_km390,14,CE,CAUCAIA,2,18,-3.82817438,-38.753068812142864,14.702380952380953,Ausência de reação do condutor,Saída de leito carroçável,Céu Claro,14.0,1.4,0.2,96.96065841503486,1099.0,extremo,BR-20 km 390-400 (CE)
20,400.0,410.0,BR20_km400,16,CE,CAUCAIA,1,20,-3.777431301875,-38.68238400875,11.875,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,14.5,1.6,0.1,92.66562815117783,1186.0,extremo,BR-20 km 400-410 (CE)
30,720.0,730.0,BR30_km720,1,BA,BOA NOVA,0,1,-14.38225573,-40.19270897,30.0,Velocidade Incompatível,Capotamento,Ignorado,2.0,0.1,0.0,113.53480243630023,788.5,extremo,BR-30 km 720-730 (BA)
30,730.0,740.0,BR30_km730,1,BA,MARAU,1,0,-13.982304,-38.950141,100.0,Ausência de reação do condutor,Colisão com objeto,Céu Claro,23.0,0.1,0.1,371.3129274201695,88.0,,BR-30 km 730-740 (BA)
30,840.0,850.0,BR30_km840,1,BA,UBAITABA,0,2,-14.31046634,-39.29112635,20.0,Ingestão de álcool pelo condutor,Colisão frontal,Céu Claro,19.0,0.1,0.0,76.70935601003318,1586.5,alto,BR-30 km 840-850 (BA)
40,0.0,10.0,BR40_km0,229,GO,VALPARAISO DE GOIAS,4,225,-16.473096355152837,-47.648395759737994,7.361717612809316,Reação tardia ou ineficiente do condutor,Colisão traseira,Céu Claro,12.864628820960698,22.9,0.4,727.4979168228772,28.0,,BR-40 km 0-10 (GO)
40,10.0,20.0,BR40_km10,69,GO,LUZIANIA,7,72,-17.498611807246377,-46.85248077014493,10.189210950080515,Acessar a via sem observar a presença dos outros veículos,Saída de leito carroçável,Céu Claro,13.289855072463768,6.9,0.7,248.55618206425075,165.0,,BR-40 km 10-20 (GO)
40,20.0,30.0,BR40_km20,51,GO,LUZIANIA,10,59,-18.801830565686274,-45.81788531078431,16.160130718954246,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Céu Claro,9.92156862745098,5.1,1.0,215.49202383568664,203.0,,BR-40 km 20-30 (GO)
40,30.0,40.0,BR40_km30,41,RJ,AREAL,2,60,-19.932185060731708,-44.87741135195122,10.890243902439025,Velocidade Incompatível,Saída de leito carroçável,Céu Claro,13.048780487804878,4.1,0.2,165.50079879728833,348.0,,BR-40 km 30-40 (RJ)
40,40.0,50.0,BR40_km40,50,MG,PARACATU,2,48,-18.392200755399998,-46.0591686602,9.423333333333334,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Céu Claro,12.84,5.0,0.2,187.62500355730768,271.0,,BR-40 km 40-50 (MG)
40,50.0,60.0,BR40_km50,34,RJ,PETROPOLIS,6,42,-21.51642286764706,-43.755735638529416,16.200980392156865,Velocidade Incompatível,Colisão com objeto,Céu Claro,14.088235294117647,3.4,0.6,163.64858090340718,358.0,,BR-40 km 50-60 (RJ)
40,60.0,70.0,BR40_km60,40,RJ,PETROPOLIS,2,44,-21.574636241,-43.7980144965,10.770833333333332,Ausência de reação do condutor,Saída de leito carroçável,Céu Claro,12.125,4.0,0.2,162.00260088825607,368.0,,BR-40 km 60-70 (RJ)
40,70.0,80.0,BR40_km70,49,RJ,PETROPOLIS,1,76,-21.589186012040816,-43.878522331020406,8.59572400388727,Velocidade Incompatível,Saída de leito carroçável,Céu Claro,10.571428571428571,4.9,0.1,181.5188320974691,304.0,,BR-40 km 70-80 (RJ)
40,80.0,90.0,BR40_km80,58,RJ,PETROPOLIS,3,61,-21.393879177931037,-44.05787160068965,11.39367816091954,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Céu Claro,13.413793103448276,5.8,0.3,219.34859160625533,199.0,,BR-40 km 80-90 (RJ)
40,90.0,100.0,BR40_km90,84,RJ,PETROPOLIS,2,95,-21.24924437619048,-44.214804108809524,8.200396825396826,Pista Escorregadia,Saída de leito carroçável,Céu Claro,12.202380952380953,8.4,0.2,287.10923262670315,137.0,,BR-40 km 90-100 (RJ)
40,100.0,110.0,BR40_km100,145,RJ,DUQUE DE CAXIAS,3,166,-22.24997700448276,-43.52973830868966,8.954022988505747,Reação tardia ou ineficiente do condutor,Colisão traseira,Céu Claro,13.717241379310344,14.5,0.3,476.45074722364876,52.0,,BR-40 km 100-110 (RJ)
40,110.0,120.0,BR40_km110,195,RJ,DUQUE DE CAXIAS,4,244,-22.433928836358973,-43.48249046697436,8.121998371998371,Reação tardia ou ineficiente do condutor,Colisão traseira,Céu Claro,12.394871794871795,19.5,0.4,626.3099373045513,32.0,,BR-40 km 110-120 (RJ)
40,120.0,130.0,BR40_km120,133,RJ,DUQUE DE CAXIAS,4,166,-22.52201124473684,-43.45702089135338,7.822681704260652,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Céu Claro,13.293233082706767,13.3,0.4,435.5829745483803,60.0,,BR-40 km 120-130 (RJ)
40,130.0,140.0,BR40_km130,9,MG,JOAO PINHEIRO,0,23,-17.43362431111111,-46.637731287777775,10.555555555555555,Reação tardia ou ineficiente do condutor,Colisão traseira,Céu Claro,14.666666666666666,0.9,0.0,66.39747297855162,1895.5,alto,BR-40 km 130-140 (MG)
